text,label,id_reply
Try to take Othot drugs bitch Im d up,1,201010101021010
Tryna be sumbody cinnamon apple  Now I cant trust any bitch wit pussy that taste like cinnamon apple,1,201010101021010
Tryna determine if she a bad bitch but then twitter saves her,1,201010101021010
Tryna get to home like base to base to base closet looking like planet of the bathing apes,2,201010101021010
Tryna save a hoe that dont wanna be saved nope nope nope not me,1,201010101021010
Tuna is good the rest trash   Cans of spam   Most struggle food HAS TO BE any meat In a can tuna included,2,201010101021010
Tupac could fuck any bitch in the world in and niggas on here crying about a pic he took FOR BITCHES,1,201010101021010
Turk a hoe yall,1,201010101021010
Turn a fuck nigguh to a rebound,1,201010101021010
Turn a hoe into a house wife you bet not,1,201010101021010
Turn it up with ma down bitch ,1,201010101021010
Turn on the magic of colored light,2,201010101021010
Turn the entire fuck up hoes,1,201010101021010
Turnup on all of you hoes,1,201010101021010
Twatch sounds like twat,1,201010101021010
Tweakin hoe,1,201010101021010
Tweekin hoe ,1,201010101021010
Twice divorced teabagger Florida Attorney General says marriage is reserved for stable enduring family units,0,201010101021010
Twice divorced teabagger Florida Attorney General says marriage is reserved for stable enduring family units,2,201010101021010
Twinkies are so unfilling which is odd because they are filled,2,201010101021010
Twitter game is on point tonight btw guys if you havent caught on youre full retard,1,201010101021010
Twitter has taught me that there are so many bitch made niggas in the world dont be fooled,1,201010101021010
Twitter is for fags,0,201010101021010
Twitter is like the friend I sometimes forget to visit and then he calls and acts like a bitchy mcbitcherson with a side of bitch,1,201010101021010
Twitter is trash,2,201010101021010
Twitter let you know who every hoe is in every city and country,1,201010101021010
Twitter niggas always want you to have unprotected sex with these nothing ass bitches NAH,1,201010101021010
Twitter pic flossin hoes talkin,1,201010101021010
Twitter watching bitches,1,201010101021010
Twitter your being a bitch,1,201010101021010
Twitters little blue birds name is Larry after Celtics ISU Larry Bird stick ticker is TWTR,2,201010101021010
Two blonde dykes wanna kiss all night I just pray to god that this shit go right,1,201010101021010
Two days gone she been gone so long you cant get her on the phone cuz that bitch done been wit meeeeee,1,201010101021010
Two dyked fightin over a bitch lol gtfoh,1,201010101021010
Two foreign hoes Iont like the basic,1,201010101021010
Two hoes   yall know what we are ,1,201010101021010
Two horny guys play with a sexy AV models trimmed pussy before they fuckher,1,201010101021010
Two horny guys take turns beating the shit out of a tight teen pinkussy,1,201010101021010
Two red bones kissin n da back seat,2,201010101021010
Two years strong with this honkie ,1,201010101021010
Tyga and Drake two light skin bitches but if had to choose in a fight I would go with the guy from Compton over the one from Toronto,1,201010101021010
Tyga is a hoe He pooted in my muthafuckin face we bout to fight bruh,1,201010101021010
Tylers my bitch Sorry but I own you,1,201010101021010
Tym lyt dis blunt n holla hoes,1,201010101021010
Type of nicca owe yu money but still ask you to go n on a blunt,1,201010101021010
Typical bitch during a break up tweeting smfh,1,201010101021010
Typically hateful antiChristian mentally ill and ugly dyke trash pig couple Jennifer McCarthy and Melisa Erwin,0,201010101021010
Tyra Banks still getting paid for these Americas next top model re runs this bitch so bossy ,1,201010101021010
Tyrese trash,2,201010101021010
U Lil stupid ass bitch I aint fucking wit youuuu,1,201010101021010
U bitches still fuccin bush,1,201010101021010
U cant stay the same amp eect change U cant truly eect a good man if he call himself nigga niggerIt means the same A No Good Person,1,201010101021010
U coons cant wait to wear them Oreo Js,0,201010101021010
U coons watching love and hip hop aint you,1,201010101021010
U corn fly then bitch when it has no seeds and its lime green with full of Crystal all over,1,201010101021010
U ever seen a bitch talk shit about another bitch then U see them hanging together,1,201010101021010
U fucken bitch wifi,1,201010101021010
U got a twin bed yo bitch ass better not invite her over to yo crib u better off sleeping on a futon my boy,1,201010101021010
U got niggas an i got bitches ,1,201010101021010
U hoes hawkin in Rittas today aint yall,1,201010101021010
U know that pussy good when it sound like u mixing spaghetti when u hit it lol,1,201010101021010
U know this bitch hard,1,201010101021010
U look like a dyke in ur pic lol,1,201010101021010
U niggas dnt like me I bet I can fck yo bitch tho ,1,201010101021010
U of A hoes w the booties hangin out,1,201010101021010
U on the hit list to bitch kill yo self,1,201010101021010
U oversteppin u boundires as a sideline hoe,1,201010101021010
U see a super bad bitch in the club with a nigga that u just cant understand how he got her  chance he meet her at,1,201010101021010
U serious bro lol  310am early bird special,2,201010101021010
U still fuck with your old bitch  Disrespectful like shit,1,201010101021010
U sure tha bitch aint slumped over dead  Lol  The thots is out here   ,1,201010101021010
U think them nigs u with is with u,1,201010101021010
U wanna piss a hoe off when u in the club amp she in front U Tryna dance for u do what Im doing right now Tweet,1,201010101021010
U want a big tittyd hoedyke to wash ya rims lls  I eect a chick at da bikini car wash to rid my rims of all brake dust,1,201010101021010
U wanted to go in the military but yo bitch ass couldnt handle nobody shooting at u so shut yo mf mouth and those who did,1,201010101021010
U wondering why Im not answering Im wondering where my money at niggas act like bitches these days,1,201010101021010
U wont see me sober less i got court Mary the best bitch in life,1,201010101021010
UPDATE Three arrsted after German gay guy left in critical condition after being fag bashed in Belgrade,1,201010101021010
US spy planes are flying over British skies in hunt for Jihadi Johns assocs with advanced tech via,2,201010101021010
Ugh I cant stand a bitch that smokes black amp milds They make me itch,1,201010101021010
Ugh I fuckin hate when this bitch dont answer my calls ewwwwwww,1,201010101021010
Ugh I really cant wait to get paid tomorrow and spend it on my hoes ,1,201010101021010
Ugh Im such a little bitch ,1,201010101021010
Ugh bad bitches picture coming soon ,1,201010101021010
Ugh hes mine bitches Hes mine amp mine only Thats my baby my man Just know amp be aware Thats me,1,201010101021010
Ugh like I hate when my momma get to talking all proper like bitch stfu,1,201010101021010
Ugh that crazy bitch in The Crucible smh,1,201010101021010
Ugly ass hoe wanna be me so bad bitch gone on ,1,201010101021010
Ugly bitches always trynna take pics from the same angle  guess its they best side,1,201010101021010
Ugly bitches know to get out the crib before the sun come up ,1,201010101021010
Ugly bitches listen yall can not be havin a stank attitude yall dont have nothing working for you but your personally so dont fuck it up,1,201010101021010
Ugly bitches post the most retarded shit on social media,1,201010101021010
Ugly bitches stay subbing,1,201010101021010
Ugly fucking nigger baby Thought it was a gorilla at first1488,0,201010101021010
Ugly hoes favorite line Im far from ugly I be like naw hoe you closer than you think,1,201010101021010
Ugly hoes you can NOT have attitudes Kill the ratchetness You need to be nice cause your looks sure aint getting you nowhere,1,201010101021010
Uh Cody called me a punk ass bitch and I said I think you meant to say boss ass bitch but Ill let it go ctfu ,1,201010101021010
Uh oh   Control yo bitch if you dont want her in no shit Its that simple,1,201010101021010
Uh How long do I have till comes out with the newest incarnation of the  Im so ready Two years and this bitch still goes,1,201010101021010
Uhhh bitch,1,201010101021010
Ummm These hoes need guidance better yet a baptism,1,201010101021010
Ummmso the Happy Fairy apparently took a crap on my twitter and made it allhappy,1,201010101021010
Un pollito cruzaba la frontera un zorro se tropieza con el pollo el zorro le dice im sorry el pollo le dice im,2,201010101021010
Uncalled for  All trash   Which one the best ,2,201010101021010
Uncle Tom Hypocrite,0,201010101021010
Uncle Tom ass muhfuckas,1,201010101021010
Unemployed niggas get the most bitches,1,201010101021010
Unfortunately I love her the most tho   thats ur hoe too,1,201010101021010
Ungrateful bitches never happy how u not happy What u mean u aint happy ,1,201010101021010
Ungrateful shit lol   Is sending for me in a Uber the new way of tryna pay for pussy  Cuz lol pls dont,1,201010101021010
Unintended consequences of the current fed regulations Trays of uneaten food thrown in the trash Hungry kids,2,201010101021010
Unk just said bitches hit the bottle and they pussy start snappin lmao,1,201010101021010
Unlike some of yall boring ass bitches lol,1,201010101021010
Unloyal girls turn good guys into assholes ampamp unloyal guys turn good women into big time bitches,1,201010101021010
Until next time rednecks  Ill see you again  Rednecks With Paychecks,1,201010101021010
Until you hoes start actually fucking with me then Ill give props but until then you HOES trash ,1,201010101021010
Up and let the heat pop bitch,1,201010101021010
Up early on Dat good dope wit my niccas,1,201010101021010
Up early then a bitch driving to denton omg can I move already,2,201010101021010
Up in this bitch like elevators,1,201010101021010
Up like an eagle tryna catch the early bird that catches the worm,2,201010101021010
Up too early the damn birds are still chirping smh,1,201010101021010
Upstate hoes love down south niggas and down south females love upstate niggas,1,201010101021010
Ur fat  Not thick Its a difference bitch,1,201010101021010
Ur no from here u act sound infront ae me or Ill be an awfy cunt nd break ur fukin phone tae,1,201010101021010
Use to trap them birds now Im fly like a birdddd,2,201010101021010
Used the dollar menu amp spectate at the mall But now Im buying that bitch out cause shit I want it all ,1,201010101021010
Used to have a girlfriend now all I got is hoes,1,201010101021010
VP Joe the Dildo still wants your guns Hey Joe FU Oath breaking prick needs to be routed out Hows it feel to be honkey whippin boy,1,201010101021010
Vagina flavored bacon bitch,1,201010101021010
Val is such a bitch,1,201010101021010
Value your moneyValue your dickDont buy trashDont fuck trash,1,201010101021010
Vandalize that pussyIts on,1,201010101021010
Vanessa is such a fuckin faggot,0,201010101021010
Vegas in days bitches,1,201010101021010
Venti iced water Make it snappy hoe,1,201010101021010
Verizon customer service is trash as fuck Ive been in the store havent been greeted or nothing,1,201010101021010
Versace belts and LV wallets just wont cut it Need to really show his ass up Little bitch,1,201010101021010
Vice News interview with the Canadian Jihadi has the poem I translated f4 u as its sound track,2,201010101021010
Video Charlie Baker campaign team denies contacting Gov Patrick for meeting,2,201010101021010
Video Charlie Baker makes final push for votes,2,201010101021010
Video Charlie Baker remembers Tom Menino,2,201010101021010
Video On The Record Charlie Baker,2,201010101021010
Video Shy Glizzy  I Cant TrustMyself,2,201010101021010
View from the ghetto aint bad Rio,2,201010101021010
Vine is filled with pussy lol smh,1,201010101021010
Vintage Gold and Diamond Engagement Ring  k yellow gold unique Size 5 by VintageBaublesnBits via,2,201010101021010
Viola Auntieyou cant call White trash women White trash like this during primetime,2,201010101021010
Virtually zero protections for LGBTQ persons in Alabama Not a lot of acceptance either Think about queer Alabamian kids today,2,201010101021010
W bitch,1,201010101021010
WALK OFF HR,2,201010101021010
WATCH  WE SALUTE THE VETS Tuesday Jihadi Bitch Slaying MK48 M203 Fired At Taliban Cockroaches During Firefight,1,201010101021010
WATCHMilitary Monday Jihadi Bitches Slaying BADASS  A10 Silences Taliban During Intense Night Time Firefight,1,201010101021010
WATCHMilitary Monday Jihadi Bitches Slaying BADASS  A10 Silences Taliban During Intense Night Time Firefight,1,201010101021010
WATCHObama Newly Released Gitmo Jihadi Has Links To Terrorists In Syria,2,201010101021010
WATCH Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On Distribution Day,2,201010101021010
WATCH Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On Distribution Day,1,201010101021010
WATCH Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On Distribution Day,2,201010101021010
WDMC   So what shit is this Male hoes now WHAT is going on,1,201010101021010
WE SALUTE THE VETS  Tuesday Jihadi Bitch Slaying MK48 M203 Fired At Taliban Cockroaches Du,1,201010101021010
WEBBERS   Sz13 vnds restorers dream cracked midsole sole separation and fogged bubbles,2,201010101021010
WH Obama wont name Holder replacement until you rubes have already cast your midterm ballots  Hot Air,2,201010101021010
WIB plays next Fri 51614at the Silverdome Ballroom21 in NeillsvilleWI with Charlie Parr amp Hobo Nephews of Uncle Frank Tickets ,2,201010101021010
WTF Imma do about my legs Charlie Murphy,2,201010101021010
WTF is this chick singing the th inning stretch at the Giants game wearing Shes like a redneck Carmen Miranda,1,201010101021010
WTMF is Murica You say it you should be thunderpunched in the throat or sole stomped,2,201010101021010
Waddup bitch I gotta get tf outta this town tonite,1,201010101021010
Wagwuan bitches,1,201010101021010
Wait What  You a faggot if you wear a seat beat,1,201010101021010
Wait a min  Or her pussy  That Rihanna cologne for men probably smell like curry goat and nail clippings,1,201010101021010
Wait a min you nigga bitch Lol   I dont give a damn if it cont,1,201010101021010
Wait a minute Bowyer causing a yellow in a Chase race   Caution,2,201010101021010
Wait bitchKeep it simple never basic,1,201010101021010
Wait did take my brownies,2,201010101021010
Wait thats noooo butt naked bitch  awwwww boy,1,201010101021010
Wait What in the mudda cunt hypocrisy,1,201010101021010
Wait What   Yall ever put ur finger in the lil hole in the back of the pussy just me Cool,1,201010101021010
Waiting for brownies I want brownies Someone hooks it up,2,201010101021010
Waiting on these bitches ,1,201010101021010
Waiting on this wetback sycksyllables,0,201010101021010
Waka bitch bad fr,1,201010101021010
Wake up American sheeple nd stop allowing these pussy azz politicians who never bust a gun in they,1,201010101021010
Wake up bitches,1,201010101021010
Wake up you stoopid dyke,0,201010101021010
Walk in the party boot up yo hoe,1,201010101021010
Walk out that bitch like   Just murdered that test,1,201010101021010
Walk up to your house knock on the door and blow your ass off Drop it off drop it off bitch I got a sawed off,1,201010101021010
Walked in wit a new bitch on me got niggas mad but I know it,1,201010101021010
Walked into a party and they was playin Nelly  Air Force Ones I walked outta that bitch immediately and littered in their yard,1,201010101021010
Wallah Ill drop kick this bitch,1,201010101021010
Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe,1,201010101021010
Wanna find out the truth about somebody Just tell em NO and watch the real bitch nigga or hoe come out em,1,201010101021010
Want some cheese with that whine bitch ,1,201010101021010
Want to cry cause of the girls at La fitness  Imma bitch,1,201010101021010
Want to go get this brownie Im stuck doe,2,201010101021010
Want to touch tha boootyyyyyneeeeed to touch the heinie ,2,201010101021010
Wanted to eat her pussy from the back but shes sleepsmh,1,201010101021010
Warriors aint winning shit if Curry keep playin like a bitch,1,201010101021010
Was finna slit my eyebrows up in the shop but nahhhhhh                                         ,2,201010101021010
Was in kimball gym today boy if they had the carteramp kimball it that hoe it wouldve been stupid,1,201010101021010
Wash up hoe,1,201010101021010
WashPost Describes Charlie Crists Bizarre Obsession With Fan Between Legs To Stop Sweat When AskedAnswering Questions DoG,2,201010101021010
Washing my coon hair,0,201010101021010
Wassup wit all these fucc niccas,0,201010101021010
Watch how i stop talking ampamp the bitch still tweets,1,201010101021010
Watch ima hit that hoe later on this summer finna be the bestmost livestock party of ,1,201010101021010
Watch my Twitter bitch,1,201010101021010
Watch out ,2,201010101021010
Watch out nigger lovers You day is coming,0,201010101021010
Watch the blacks and whiggers cry,1,201010101021010
Watch yo hoe,1,201010101021010
Watched some crows eat a sandwich,2,201010101021010
Watching colts getting blinded by the Steelers uniys look like bunch of bumblebees,2,201010101021010
Watching Deadly Women This malicious bitch left babies out in the sun so they can bake to death Wtf,1,201010101021010
Watching Forrest Gump has taught me that these bitches wanna hoes until theyre tired,1,201010101021010
Watching Richie Rich On TvEven he wanted to kick it with the ghetto kids Shows yuh how much Money Aint A Thang,2,201010101021010
Watching the nigger movie Menace2society Trying to learn more about the enemy Good reconnaissance,0,201010101021010
Watchu smiling in da can foe nigguh,1,201010101021010
Water whippin bitch that bobby buschi,1,201010101021010
Wats up with ppl calling me foriegn bitch now,1,201010101021010
Wave  or get Splashed  on ya bitch you,1,201010101021010
Way too many pussies who just lay down and do nothing in my generation Both literally and figuratively,1,201010101021010
Wayne crazy New Orleans ass nicca lol,1,201010101021010
Wayne went ape shit on tht Krazy,1,201010101021010
We aint gon talk bout yo partnas cuz dey aint shit like my niccas,1,201010101021010
We aint really wit that talkin bitch we bout that action,1,201010101021010
We are back bitches,1,201010101021010
We are the only fan base who by and large gives a crap that Rodgers chews his guys out Nobody bitches about this for Brady and Manning,1,201010101021010
We been passed dem niccas yrs ago fr,1,201010101021010
We both have hella hoes but I swear all I want is you,1,201010101021010
We bout to be the next Chik Fil A lmao Couple of fags said we told them if they didnt like their food to get out Never happened ,1,201010101021010
We cant call somebody wack we got Raymond Felton   Lin so trash,2,201010101021010
We cant trust these hoes fam,1,201010101021010
We cocky yea bitch we cocky,1,201010101021010
We delivering bitch,1,201010101021010
We dont hire bitches,1,201010101021010
We dont love them hoes ,1,201010101021010
We dont love these hoes,1,201010101021010
We dont love these hoes I only want one night  Jayballout,1,201010101021010
We dont play  bitch theres no take backs,1,201010101021010
We dont pop out bitch we slide,1,201010101021010
We dont want yo bitch mane we just wanna have fun with her,1,201010101021010
We got gin mad blunts and bitches sucking dick,1,201010101021010
We got mob ties and all my hoes gangstaz toomob wives bad bitchesbut I dont spend alotta,1,201010101021010
We hate you too lil nicca Lol   I Hate The Steelers Dawg,0,201010101021010
We in this bitch,1,201010101021010
We just chasing Os round here We aint chasing hoes round here   ,1,201010101021010
We know what this hoe gonna do for her bday now cc   I plan on it ,1,201010101021010
We know you fat hoes are not big boned your jus fat af ,1,201010101021010
We live ina generation where we praise these hoes,1,201010101021010
We need a UT ee hoes page hmmmmm ,1,201010101021010
We need hoes,1,201010101021010
We need to start having a fantasy team of UT hoes lol,1,201010101021010
We over here struggling with college and work and ice jj fish making money for being trash lol What has this world come to,2,201010101021010
We ran thru the bitch you fallin in love with,1,201010101021010
We so deep in this bitch we might drown,1,201010101021010
We trash,1,201010101021010
We use to sneak up on them cats back in wood hollow and ceelo ranch and Toss they ass in the pool lil bitches,1,201010101021010
We wacko birds are still tweeting,2,201010101021010
Well catch them hoes later stay on ya grind,1,201010101021010
Were Bringing The Cadaver Dogs Charlie Brown,2,201010101021010
Were a good match cuz we both retardedn weed,1,201010101021010
Were going to make the school look so redneck tomorrow,2,201010101021010
Weazy bitch birdman jr,1,201010101021010
Webbie to retarded,1,201010101021010
Weed brownies gtgtgtgt ,2,201010101021010
Weed nigguh Retweet that,1,201010101021010
Weef fitm is that life fuck flappy bird,1,201010101021010
Weekend is here What an amazing week this has been Lets use this extended weekend to celebrate our successes my fellow queer folk,2,201010101021010
Weird ass bitches,1,201010101021010
Weird frosted colored lipgloss is weird,2,201010101021010
Welcome to our land of dispossession Check out the evil racist whitey sitting on steps etc Reconquista Woo Hoo,2,201010101021010
Welcome to the family Mia Meli,2,201010101021010
Welding with your shirt off is the redneck version of tanning lol,1,201010101021010
Well I wish I could shoot the shit wit u bitches but daddy gotta get dis money one,1,201010101021010
Well Im back on the prowl for a bad bitch,1,201010101021010
Well Jay I guess if you wanna keep your house from burning downthe bird is the word yeah,2,201010101021010
Well Jennas getting a yellow lab so I know where ill be whenever Im home,2,201010101021010
Well damn LMaooo  It was the dyke in that picture she used to be a girl once up on a time,1,201010101021010
Well dayum   I seen you bitches knocking censor tags off your clothes on your patio with hammers,1,201010101021010
Well done What a coon,1,201010101021010
Well gahdamn   Wooooow  Good job mommy cutest thing blue ivy ever done she still an ugly nigger baby,0,201010101021010
Well good morning early birds t minus mins until thee clock out Then breakfast shower rub one and sleep,2,201010101021010
Well guess I know a bunch of hoes then GONE BRING YA ELEMENTS TONIGHT THO,1,201010101021010
Well i feel like a bitch ,1,201010101021010
Well isnt that a bitch wildcards are going to the,1,201010101021010
Well now that Im basically gone full retard lets get blasted,1,201010101021010
Well thank goodness I got other musicians that arent bitches like for example,1,201010101021010
Well they do now haha   I just think these bitches are confused Like im wife  Lol,1,201010101021010
Well your a little cunt ,1,201010101021010
Well jhud is giving me bae just got home from work and Ima throw the pussy at him,1,201010101021010
Wellis he gonna take da bitch or naw,1,201010101021010
Welp imma hoe again    She a hoe if she likes chocolate,1,201010101021010
Welp  Me Baby I cooked Bae Whats for dinner Me That bitch you been texting,1,201010101021010
Wen yu see uh bad bitch n wanna holla say Ayyy,1,201010101021010
Went to an open house today amp the place was trash Ewww,2,201010101021010
Went ya bitch house now she not a virgin anymore,1,201010101021010
Westbrook you ball hogging bitch pass it to your fuckin teammates if you want to win,1,201010101021010
Western Jihadi fanboys use of language peppering sentences with Arabic words to sound knowledgeable ,2,201010101021010
Westside nicca,1,201010101021010
Wet bitches,1,201010101021010
What America teaches people if you bitch about something enough youll get what you want,1,201010101021010
What I hate about edm festivals is the people who bitch about the line up,1,201010101021010
What I look like ho I look like YES and you look like NO,1,201010101021010
What a Dirty Girl Haha ,1,201010101021010
What a bitch,1,201010101021010
What a dumb bitch,1,201010101021010
What a fag,0,201010101021010
What a fucking faggot,0,201010101021010
What a fucking retard,1,201010101021010
What a hoe lol,1,201010101021010
What a pussy so you can subtweet about me then unfollow but cant even reply and try to understand my point Yeah and Im the idiot,1,201010101021010
What a sniveling little cunt I would be embarrassed for him but I cant stand the guy,1,201010101021010
What a trash franchise   Fergie will sing the National Anthem at the Clippers season opener tomorrow,2,201010101021010
What a wetback looks like when he gets caught crossing the border,0,201010101021010
What a wifey would understand a hoe could never comprehend,1,201010101021010
What an amazing proud day it was today for and  Time for bed Good knight,2,201010101021010
What barrel of trash doesnt smell as bad  Imagine Dragons or Nickelback,2,201010101021010
What be the peckin order white Christian colored Porto Ricans Arab Jews I donts know I be axin,0,201010101021010
What do you do when you the nigga thats currently cuffin a bitch dats getting eed ,1,201010101021010
What else come on on mondays im not finna watch that trash ive destroyed enuf brain cells,2,201010101021010
What ever happened to the Teen Titans of my day and why must they mock me with this Teen Titans Go,2,201010101021010
What if I talked ghetto lol Id be so annoyed of my self,2,201010101021010
What if I was on my ass that mean she get half of my cash Man that bitch can kiss my ass,1,201010101021010
What is Twitter even for Lmao This hoe wack af,1,201010101021010
What is this the are doing today Using those wooden things and making it all the way around the bases Weird,2,201010101021010
What is up my twitta niccas,1,201010101021010
What jealous hoe made this,1,201010101021010
What kind of bitch ass throw was that Alex Fuck,1,201010101021010
What kind of person am I  the one that wears a beanie and does drugs and likes to fuck with bitches,1,201010101021010
What kind of sorcery is this   Nope   Eat this pussy while im on my cycle amp call it Cherry Pie,1,201010101021010
What mad cunt created masturbating That dude needs a high ,1,201010101021010
What made this niggah say that out his mouth,1,201010101021010
What makes you lose your temper  dumb ass bitches who talk shit but wont walk a mil in you own shoes,1,201010101021010
What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized amp cursed brethren and say,2,201010101021010
What now bitch Ive got youre girlfriend,1,201010101021010
What ppl eect august aslina is a nig from New Orleans,0,201010101021010
What restaurant drugs tests hahahaha thats fuckin trash,1,201010101021010
What state got the best pussy ,1,201010101021010
What that bitch Tryna say,1,201010101021010
What the FUCK THO REALLY The Entire FUCKING is has gone not to know PROTOCOLS ,1,201010101021010
What the fuck kind of redneck commercial was that,1,201010101021010
What the hell are we doing with pussy rules that soldiers dont carry weapons 7 on base They are trained Liberal crap amp people die,1,201010101021010
What the monkey,2,201010101021010
What these bitches want from a nicca  ,1,201010101021010
What these bitches want from a nigga like on some DMX shit,0,201010101021010
What they taught us man them bad bitches only want the ballers the starters We hoopin now the hoes wanna guard us,1,201010101021010
What time jamboree start Thursday So I ca smile for the ugly hoes ,1,201010101021010
What u dont do another hoe will,1,201010101021010
What up fake ass hoe Im not gone fought you today Gimme my nigga hand back,1,201010101021010
What up twats I mean twits ,1,201010101021010
What was that knob to get shit back in focus when it started getting fuzzy,1,201010101021010
What would yall doI would act like one of them nd act like we lookin for the same bitch lmao,1,201010101021010
What you doing bitch suck it dont bite it,1,201010101021010
What you gonna do if she cheat  Cry  Fight for her  No kick that bitch out and go straight to tootsies,1,201010101021010
What you know about getting money low key  Hanging with the street niccas fukn wit the OGs,1,201010101021010
What you saying hoe,1,201010101021010
Whats a Queen without a King A lonely ass bitch,1,201010101021010
Whats a trash party ,2,201010101021010
Whats really funny bout this pic is Im sure they believe them hoes is bad ,1,201010101021010
Whats retarded is that I actually love my job and have a really weird passion for it,1,201010101021010
Whats so good about Prom All I see is another faggot ass High School dance,0,201010101021010
Whats that makeup called on your cheeks I call it bitch spots lmao,1,201010101021010
Whats this shit If your posting a pic ITS NOT A SLIP Dont flatter yourself stupid ass bitches,1,201010101021010
Whats this bitch look like yall  add me on your stupid chapsnatearlblueyes ,1,201010101021010
Whats this bitch retarded GIVE ME BACK MY DOLLARS  Every time I meet somebody I assume Ill never meet them again,1,201010101021010
Whats up faggots bet yall thought youd seen the last of me,0,201010101021010
Whats up with all these bitches in bed clothes Walking the streets like that shit is cute,1,201010101021010
Whats worse than  The Fing retards trying to make it a race issue Al Sharpton has caused more American death than ebola,0,201010101021010
Whats worse than jury duty is the confirmation you get while serving that the general public is retarded,1,201010101021010
Whatever Im going to concert todayI cant be a little bitch right now,1,201010101021010
Whatever happens I wont let racism become a big trend again I refuse Over my fuckin dead body bitches Im mixed I cant be racist,1,201010101021010
Whats wrong w this marie hibben bitch,1,201010101021010
Whats wrong with this bitch,1,201010101021010
When got your ex bitch amp the one you tryna move on w its time to call amp give it a up,1,201010101021010
When Charlie tries to walk into my room and it cant remember if I locked the door or not,2,201010101021010
When Chief Keef said I aint done turning up bitch,1,201010101021010
When I be seein yall runnin back and forf to woyke and shit I be thankin Jesus I is colored,1,201010101021010
When I be that pussy I be calling you my Bitch,1,201010101021010
When I call bitch you come,1,201010101021010
When I die Throw a couple bad bitches in my casket,1,201010101021010
When I see a fine bitch I dont get excited,1,201010101021010
When I step off in da club niggas give me daps and hugs hoes swinging dey eye ik one thing right they wanna fuck,1,201010101021010
When I wanna nut an she wanna nut at the same time Im Peyton Manning this bitch audible OMHA,1,201010101021010
When I was amp me my homies used to go to the mall to pull hoes Id be at home later that night like,1,201010101021010
When I was in th grade it was a lil bitch at my school in th and she was pregnant like wtf I barely new what pussy looked like that young,1,201010101021010
When I was in HS we had a dance team and then we had the steppers them hoes was ghetto as shit but they kept the pep rally hyped,1,201010101021010
When Im a relationship Im erasing twitter cuz its to many bitches that are accessible I gotta the hormones of a year old home alone,1,201010101021010
When Jake was mad happy and hugged muscle faced Renee Russo at the end of I was like yeah them bitches bout to win it all,1,201010101021010
When Lil Wayne said why give a bitch your heart when shed rather have a purse,1,201010101021010
When Robinson Cano left the Yankees they were selling his jersey for 25 When Aaron Hernandez went to jail they sold his for 10,2,201010101021010
When Stoni isnt doing his faggot gook speak hes actually funny,1,201010101021010
When a bitch I dont like laugh at my joke,1,201010101021010
When a bitch all in ya mans face in public,1,201010101021010
When a chicks head is weak I just close my eyes and imagine me giving a bad bitch like Zoe Saldana back shots so I can get my nut off,1,201010101021010
When a fat bitch want you and a skinny bitch cant cook nothin for you  these hoes aint hungry ,1,201010101021010
When a girl asks me if I eat pussy At first I dont even cause thats just a stupid question in itself,1,201010101021010
When a girl tried to argue with me whilst I was drunk hes not done you shut the fuck up bitch im a nasty cunt whilst drunk,1,201010101021010
When a hoe go back to her roots,1,201010101021010
When a hoe tryna get at you while ya girl is looking,1,201010101021010
When a niggah think he gon come inbetween me and my bestf  Ill fuck you and her up ,1,201010101021010
When a pussy nigga socks you and doesnt knock you out,0,201010101021010
When a real niggah want you,1,201010101021010
When a super bad bitch walk past u and u cant help but stare,1,201010101021010
When all else fails blast bare nips,2,201010101021010
When bae dodges hoes cause he only want you  ,1,201010101021010
When bae say she goin to the club with her girls I be outside that bitch at am like,1,201010101021010
When bitches I work with are on there period ,1,201010101021010
When bitches in the library start acting up,1,201010101021010
When bitches know they feeling stupid they keep there sentences short,1,201010101021010
When bitches say I want to cuddle It real is them speaking in code saying they want the D,1,201010101021010
When bitches you dont like talk to you at work,1,201010101021010
When did Miley turn ghetto,2,201010101021010
When did gum get so soft you sons of bitches,1,201010101021010
When did it become cool to ne stupid This teabagger debate is slim on facts at best,2,201010101021010
When ever you dog hoes really bad you end up w a girlfriend ,1,201010101021010
When ex girl friends get fat Thats god saying hey man Youre welcome lmfao  big ole bitch,1,201010101021010
When girls say like ohh Im so ugly like bitch you aint fishing for compliments youre like deep sea diving fuck,1,201010101021010
When guys are more sentimental than most girls like man up pussy ,1,201010101021010
When guys throw stupid bitch fits its like whyyyyy Grow some balls please I have bigger balls than you,1,201010101021010
When her pussy doesnt taste like pineapples,1,201010101021010
When her pussy stank   When yo girl says she gonna let you hit tonight,1,201010101021010
When hoes be sayin they sexually frustrated or need some dick,1,201010101021010
When hoes think I got sucker nigga written across my forehead,1,201010101021010
When i bitch fuck my hologram doe,1,201010101021010
When i die bitch fuck my hologram doe there taylor,1,201010101021010
When i die throw a couple bad bitches in my casket,1,201010101021010
When i die throw a couple bad bitches in my casket,1,201010101021010
When i see a SUPER bad bitch and she happen to be from my city i just feel the need to shoot my shot,1,201010101021010
When it come to bitches niggas will get dirty,1,201010101021010
